file,line,type,commit,author,date,time,timezone,datetime,depth,length
cv/index.html,25,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,1,8
cv/index.html,26,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,0,0
cv/index.html,27,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,1,7
cv/index.html,28,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,6
cv/index.html,29,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,22
cv/index.html,30,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,7
cv/index.html,31,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,0,0
cv/index.html,32,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,7
cv/index.html,33,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,6
cv/index.html,34,html,72c79db8,Bryan Cruz,2025-10-10,21:20:58,-07:00,2025-10-10T21:20:58-07:00,4,68
cv/index.html,35,html,72c79db8,Bryan Cruz,2025-10-10,21:20:58,-07:00,2025-10-10T21:20:58-07:00,4,90
cv/index.html,36,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,7
cv/index.html,37,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,2
cv/index.html,38,html,72c79db8,Bryan Cruz,2025-10-10,21:20:58,-07:00,2025-10-10T21:20:58-07:00,4,113
cv/index.html,39,html,72c79db8,Bryan Cruz,2025-10-10,21:20:58,-07:00,2025-10-10T21:20:58-07:00,4,85
cv/index.html,40,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,3
cv/index.html,41,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,8
cv/index.html,42,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,0,0
cv/index.html,43,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,7
cv/index.html,44,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,6
cv/index.html,45,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,4,26
cv/index.html,46,html,72c79db8,Bryan Cruz,2025-10-10,21:20:58,-07:00,2025-10-10T21:20:58-07:00,4,93
cv/index.html,47,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,7
cv/index.html,48,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,2
cv/index.html,49,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,4,80
cv/index.html,50,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,4,59
cv/index.html,51,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,3
cv/index.html,52,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,8
cv/index.html,53,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,1,8
cv/index.html,54,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,0,0
cv/index.html,55,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,1,7
cv/index.html,56,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,6
cv/index.html,57,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,16
cv/index.html,58,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,7
cv/index.html,59,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,7
cv/index.html,60,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,27
cv/index.html,61,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,119
cv/index.html,62,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,8
cv/index.html,63,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,1,8
cv/index.html,64,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,0,0
cv/index.html,65,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,1,7
cv/index.html,66,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,6
cv/index.html,67,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,13
cv/index.html,68,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,7
cv/index.html,69,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,2
cv/index.html,70,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,47
cv/index.html,71,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,25
cv/index.html,72,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,3
cv/index.html,73,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,1,8
cv/index.html,74,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,0,0
cv/index.html,75,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,1,7
cv/index.html,76,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,6
cv/index.html,77,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,12
cv/index.html,78,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,7
cv/index.html,79,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,1
cv/index.html,80,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,3,63
cv/index.html,81,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,2,2
cv/index.html,82,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,1,8
cv/index.html,83,html,4b4dc806,Bryan Cruz,2025-10-17,15:10:39,-07:00,2025-10-17T15:10:39-07:00,0,48
cv/index.html,84,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,0,5
cv/index.html,85,html,cc51f6e2,Bryan Cruz,2025-10-03,20:49:34,-07:00,2025-10-03T20:49:34-07:00,0,5
cv/index.html,86,html,b6a836a0,Bryan Cruz,2025-10-03,20:42:26,-07:00,2025-10-03T20:42:26-07:00,0,0
contact/index.html,1,html,3e20aca0,Bryan Cruz,2025-10-03,19:56:11,-07:00,2025-10-03T19:56:11-07:00,0,13
contact/index.html,2,html,3e20aca0,Bryan Cruz,2025-10-03,19:56:11,-07:00,2025-10-03T19:56:11-07:00,0,14
contact/index.html,3,html,3e20aca0,Bryan Cruz,2025-10-03,19:56:11,-07:00,2025-10-03T19:56:11-07:00,0,4
contact/index.html,4,html,3e20aca0,Bryan Cruz,2025-10-03,19:56:11,-07:00,2025-10-03T19:56:11-07:00,1,20
contact/index.html,5,html,3e20aca0,Bryan Cruz,2025-10-03,19:56:11,-07:00,2025-10-03T19:56:11-07:00,1,68
contact/index.html,6,html,3e20aca0,Bryan Cruz,2025-10-03,19:56:11,-07:00,2025-10-03T19:56:11-07:00,1,20
contact/index.html,7,html,aadf900d,Bryan Cruz,2025-10-03,20:15:55,-07:00,2025-10-03T20:15:55-07:00,1,41
contact/index.html,8,html,3e20aca0,Bryan Cruz,2025-10-03,19:56:11,-07:00,2025-10-03T19:56:11-07:00,0,5
contact/index.html,9,html,3e20aca0,Bryan Cruz,2025-10-03,19:56:11,-07:00,2025-10-03T19:56:11-07:00,0,4
contact/index.html,10,html,5691b764,Bryan Cruz,2025-10-17,16:38:28,-07:00,2025-10-17T16:38:28-07:00,1,8
contact/index.html,11,html,aadf900d,Bryan Cruz,2025-10-03,20:15:55,-07:00,2025-10-03T20:15:55-07:00,2,30
contact/index.html,12,html,aadf900d,Bryan Cruz,2025-10-03,20:15:55,-07:00,2025-10-03T20:15:55-07:00,2,43
contact/index.html,13,html,aadf900d,Bryan Cruz,2025-10-03,20:15:55,-07:00,2025-10-03T20:15:55-07:00,2,41
contact/index.html,14,html,ba970793,Bryan Cruz,2025-10-03,20:43:34,-07:00,2025-10-03T20:43:34-07:00,2,21
contact/index.html,15,html,aadf900d,Bryan Cruz,2025-10-03,20:15:55,-07:00,2025-10-03T20:15:55-07:00,2,63
contact/index.html,16,html,5691b764,Bryan Cruz,2025-10-17,16:38:28,-07:00,2025-10-17T16:38:28-07:00,2,8
contact/index.html,17,html,ba970793,Bryan Cruz,2025-10-03,20:43:34,-07:00,2025-10-03T20:43:34-07:00,1,0
contact/index.html,18,html,3e20aca0,Bryan Cruz,2025-10-03,19:56:11,-07:00,2025-10-03T19:56:11-07:00,1,14
contact/index.html,19,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,1,23
contact/index.html,20,html,7520fb36,Bryan Cruz,2025-10-03,20:28:14,-07:00,2025-10-03T20:28:14-07:00,1,0
contact/index.html,21,html,7520fb36,Bryan Cruz,2025-10-03,20:28:14,-07:00,2025-10-03T20:28:14-07:00,1,71
contact/index.html,22,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,1,5
contact/index.html,23,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,2,9
contact/index.html,24,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,2,40
contact/index.html,25,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,1,6
contact/index.html,26,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,1,6
contact/index.html,27,html,7520fb36,Bryan Cruz,2025-10-03,20:28:14,-07:00,2025-10-03T20:28:14-07:00,0,0
contact/index.html,28,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,1,5
contact/index.html,29,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,2,6
contact/index.html,30,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,2,29
contact/index.html,31,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,1,6
contact/index.html,32,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,1,6
contact/index.html,33,html,7520fb36,Bryan Cruz,2025-10-03,20:28:14,-07:00,2025-10-03T20:28:14-07:00,0,0
contact/index.html,34,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,1,5
contact/index.html,35,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,2,6
contact/index.html,36,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,2,59
contact/index.html,37,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,1,6
contact/index.html,38,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,1,6
contact/index.html,39,html,7520fb36,Bryan Cruz,2025-10-03,20:28:14,-07:00,2025-10-03T20:28:14-07:00,0,0
contact/index.html,40,html,e0fc51e7,Bryan Cruz,2025-10-03,20:33:19,-07:00,2025-10-03T20:33:19-07:00,1,19
contact/index.html,41,html,7520fb36,Bryan Cruz,2025-10-03,20:28:14,-07:00,2025-10-03T20:28:14-07:00,0,5
contact/index.html,42,html,d58f6aa0,Bryan Cruz,2025-10-17,15:10:10,-07:00,2025-10-17T15:10:10-07:00,1,48
contact/index.html,43,html,3e20aca0,Bryan Cruz,2025-10-03,19:56:11,-07:00,2025-10-03T19:56:11-07:00,0,5
contact/index.html,44,html,3e20aca0,Bryan Cruz,2025-10-03,19:56:11,-07:00,2025-10-03T19:56:11-07:00,0,5
